"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"DEU","Germany","W","Women","15_19","15 to 19","2008","2008",2223845,,
"DEU","Germany","W","Women","15_19","15 to 19","2009","2009",2143454,,
"DEU","Germany","W","Women","15_19","15 to 19","2010","2010",2059803,,
"DEU","Germany","W","Women","15_19","15 to 19","2011","2011",1973915,,
"DEU","Germany","W","Women","15_19","15 to 19","2012","2012",1964379,,
"DEU","Germany","W","Women","15_19","15 to 19","2013","2013",1965291,,
"DEU","Germany","W","Women","15_19","15 to 19","2014","2014",1968411,,
"DEU","Germany","W","Women","15_19","15 to 19","2015","2015",1986314,,
"DEU","Germany","W","Women","15_19","15 to 19","2016","2016",1992982,,
"DEU","Germany","W","Women","15_19","15 to 19","2017","2017",1967364,,
"DEU","Germany","W","Women","15_19","15 to 19","2018","2018",1935016,,
"DEU","Germany","W","Women","15_19","15 to 19","2019","2019",1910587,,
"DEU","Germany","W","Women","15_19","15 to 19","2020","2020",1882842,,
"DEU","Germany","M","Men","15_19","15 to 19","1990","1990",2304924,,
"DEU","Germany","M","Men","15_19","15 to 19","1991","1991",2197633,,
"DEU","Germany","M","Men","15_19","15 to 19","1992","1992",2146562,,
"DEU","Germany","M","Men","15_19","15 to 19","1993","1993",2150903,,
"DEU","Germany","M","Men","15_19","15 to 19","1994","1994",2175575,,
"DEU","Germany","M","Men","15_19","15 to 19","1995","1995",2222883,,
"DEU","Germany","M","Men","15_19","15 to 19","1996","1996",2280268,,
"DEU","Germany","M","Men","15_19","15 to 19","1997","1997",2323642,,
"DEU","Germany","M","Men","15_19","15 to 19","1998","1998",2353069,,
"DEU","Germany","M","Men","15_19","15 to 19","1999","1999",2370201,,
"DEU","Germany","M","Men","15_19","15 to 19","2000","2000",2371133,,
"DEU","Germany","M","Men","15_19","15 to 19","2001","2001",2373194,,
"DEU","Germany","M","Men","15_19","15 to 19","2002","2002",2389573,,
"DEU","Germany","M","Men","15_19","15 to 19","2003","2003",2415686,,
"DEU","Germany","M","Men","15_19","15 to 19","2004","2004",2444389,,
"DEU","Germany","M","Men","15_19","15 to 19","2005","2005",2467574,,
"DEU","Germany","M","Men","15_19","15 to 19","2006","2006",2460830,,
"DEU","Germany","M","Men","15_19","15 to 19","2007","2007",2410499,,
"DEU","Germany","M","Men","15_19","15 to 19","2008","2008",2337452,,
"DEU","Germany","M","Men","15_19","15 to 19","2009","2009",2254896,,
"DEU","Germany","M","Men","15_19","15 to 19","2010","2010",2168930,,
"DEU","Germany","M","Men","15_19","15 to 19","2011","2011",2074448,,
"DEU","Germany","M","Men","15_19","15 to 19","2012","2012",2068647,,
"DEU","Germany","M","Men","15_19","15 to 19","2013","2013",2074010,,
"DEU","Germany","M","Men","15_19","15 to 19","2014","2014",2085231,,
"DEU","Germany","M","Men","15_19","15 to 19","2015","2015",2142062,,
"DEU","Germany","M","Men","15_19","15 to 19","2016","2016",2188434,,
"DEU","Germany","M","Men","15_19","15 to 19","2017","2017",2159354,,
"DEU","Germany","M","Men","15_19","15 to 19","2018","2018",2107004,,
"DEU","Germany","M","Men","15_19","15 to 19","2019","2019",2060771,,
"DEU","Germany","M","Men","15_19","15 to 19","2020","2020",2015167,,
"DEU","Germany","T","Total","15_19","15 to 19","1990","1990",4491686,,
"DEU","Germany","T","Total","15_19","15 to 19","1991","1991",4281170,,
"DEU","Germany","T","Total","15_19","15 to 19","1992","1992",4177487,,
"DEU","Germany","T","Total","15_19","15 to 19","1993","1993",4180584,,
"DEU","Germany","T","Total","15_19","15 to 19","1994","1994",4228781,,
"DEU","Germany","T","Total","15_19","15 to 19","1995","1995",4323747,,
"DEU","Germany","T","Total","15_19","15 to 19","1996","1996",4438468,,
"DEU","Germany","T","Total","15_19","15 to 19","1997","1997",4524884,,
"DEU","Germany","T","Total","15_19","15 to 19","1998","1998",4583292,,
"DEU","Germany","T","Total","15_19","15 to 19","1999","1999",4618340,,
"DEU","Germany","T","Total","15_19","15 to 19","2000","2000",4622768,,
"DEU","Germany","T","Total","15_19","15 to 19","2001","2001",4626529,,
"DEU","Germany","T","Total","15_19","15 to 19","2002","2002",4657031,,
"DEU","Germany","T","Total","15_19","15 to 19","2003","2003",4707821,,
"DEU","Germany","T","Total","15_19","15 to 19","2004","2004",4765034,,
"DEU","Germany","T","Total","15_19","15 to 19","2005","2005",4811827,,
"DEU","Germany","T","Total","15_19","15 to 19","2006","2006",4799076,,
"DEU","Germany","T","Total","15_19","15 to 19","2007","2007",4702663,,
"DEU","Germany","T","Total","15_19","15 to 19","2008","2008",4561297,,
"DEU","Germany","T","Total","15_19","15 to 19","2009","2009",4398350,,
"DEU","Germany","T","Total","15_19","15 to 19","2010","2010",4228733,,
"DEU","Germany","T","Total","15_19","15 to 19","2011","2011",4048363,,
"DEU","Germany","T","Total","15_19","15 to 19","2012","2012",4033026,,
"DEU","Germany","T","Total","15_19","15 to 19","2013","2013",4039301,,
"DEU","Germany","T","Total","15_19","15 to 19","2014","2014",4053642,,
"DEU","Germany","T","Total","15_19","15 to 19","2015","2015",4128376,,
"DEU","Germany","T","Total","15_19","15 to 19","2016","2016",4181416,,
"DEU","Germany","T","Total","15_19","15 to 19","2017","2017",4126718,,
"DEU","Germany","T","Total","15_19","15 to 19","2018","2018",4042020,,
"DEU","Germany","T","Total","15_19","15 to 19","2019","2019",3971358,,
"DEU","Germany","T","Total","15_19","15 to 19","2020","2020",3898009,,
"DEU","Germany","W","Women","20_24","20 to 24","1990","1990",3129142,,
"DEU","Germany","W","Women","20_24","20 to 24","1991","1991",3018812,,
"DEU","Germany","W","Women","20_24","20 to 24","1992","1992",2885916,,
"DEU","Germany","W","Women","20_24","20 to 24","1993","1993",2719162,,
"DEU","Germany","W","Women","20_24","20 to 24","1994","1994",2538896,,
"DEU","Germany","W","Women","20_24","20 to 24","1995","1995",2387434,,
"DEU","Germany","W","Women","20_24","20 to 24","1996","1996",2274004,,
"DEU","Germany","W","Women","20_24","20 to 24","1997","1997",2203817,,
"DEU","Germany","W","Women","20_24","20 to 24","1998","1998",2184780,,
"DEU","Germany","W","Women","20_24","20 to 24","1999","1999",2201821,,
"DEU","Germany","W","Women","20_24","20 to 24","2000","2000",2248286,,
"DEU","Germany","W","Women","20_24","20 to 24","2001","2001",2308796,,
"DEU","Germany","W","Women","20_24","20 to 24","2002","2002",2359196,,
"DEU","Germany","W","Women","20_24","20 to 24","2003","2003",2392330,,
"DEU","Germany","W","Women","20_24","20 to 24","2004","2004",2406372,,
"DEU","Germany","W","Women","20_24","20 to 24","2005","2005",2400909,,
"DEU","Germany","W","Women","20_24","20 to 24","2006","2006",2389595,,
"DEU","Germany","W","Women","20_24","20 to 24","2007","2007",2386899,,
"DEU","Germany","W","Women","20_24","20 to 24","2008","2008",2395292,,
"DEU","Germany","W","Women","20_24","20 to 24","2009","2009",2410722,,
"DEU","Germany","W","Women","20_24","20 to 24","2010","2010",2430680,,
"DEU","Germany","W","Women","20_24","20 to 24","2011","2011",2371499,,
"DEU","Germany","W","Women","20_24","20 to 24","2012","2012",2343527,,
"DEU","Germany","W","Women","20_24","20 to 24","2013","2013",2301314,,
"DEU","Germany","W","Women","20_24","20 to 24","2014","2014",2252465,,
"DEU","Germany","W","Women","20_24","20 to 24","2015","2015",2208867,,
"DEU","Germany","W","Women","20_24","20 to 24","2016","2016",2183706,,
"DEU","Germany","W","Women","20_24","20 to 24","2017","2017",2183769,,
"DEU","Germany","W","Women","20_24","20 to 24","2018","2018",2190849,,
"DEU","Germany","W","Women","20_24","20 to 24","2019","2019",2192097,,
"DEU","Germany","W","Women","20_24","20 to 24","2020","2020",2184101,,
"DEU","Germany","M","Men","20_24","20 to 24","1990","1990",3291435,,
"DEU","Germany","M","Men","20_24","20 to 24","1991","1991",3178927,,
"DEU","Germany","M","Men","20_24","20 to 24","1992","1992",3058069,,
"DEU","Germany","M","Men","20_24","20 to 24","1993","1993",2893824,,
"DEU","Germany","M","Men","20_24","20 to 24","1994","1994",2689929,,
"DEU","Germany","M","Men","20_24","20 to 24","1995","1995",2516284,,
"DEU","Germany","M","Men","20_24","20 to 24","1996","1996",2389904,,
"DEU","Germany","M","Men","20_24","20 to 24","1997","1997",2308029,,
"DEU","Germany","M","Men","20_24","20 to 24","1998","1998",2283249,,
"DEU","Germany","M","Men","20_24","20 to 24","1999","1999",2298147,,
"DEU","Germany","M","Men","20_24","20 to 24","2000","2000",2337040,,
"DEU","Germany","M","Men","20_24","20 to 24","2001","2001",2390391,,
"DEU","Germany","M","Men","20_24","20 to 24","2002","2002",2438375,,
"DEU","Germany","M","Men","20_24","20 to 24","2003","2003",2467918,,
"DEU","Germany","M","Men","20_24","20 to 24","2004","2004",2478472,,
"DEU","Germany","M","Men","20_24","20 to 24","2005","2005",2471103,,
"DEU","Germany","M","Men","20_24","20 to 24","2006","2006",2461444,,
"DEU","Germany","M","Men","20_24","20 to 24","2007","2007",2464986,,
"DEU","Germany","M","Men","20_24","20 to 24","2008","2008",2482378,,
"DEU","Germany","M","Men","20_24","20 to 24","2009","2009",2506428,,
"DEU","Germany","M","Men","20_24","20 to 24","2010","2010",2534544,,
"DEU","Germany","M","Men","20_24","20 to 24","2011","2011",2466851,,
"DEU","Germany","M","Men","20_24","20 to 24","2012","2012",2444853,,
"DEU","Germany","M","Men","20_24","20 to 24","2013","2013",2407043,,
"DEU","Germany","M","Men","20_24","20 to 24","2014","2014",2371715,,
"DEU","Germany","M","Men","20_24","20 to 24","2015","2015",2378237,,
"DEU","Germany","M","Men","20_24","20 to 24","2016","2016",2397249,,
"DEU","Germany","M","Men","20_24","20 to 24","2017","2017",2404504,,
"DEU","Germany","M","Men","20_24","20 to 24","2018","2018",2414045,,
"DEU","Germany","M","Men","20_24","20 to 24","2019","2019",2415755,,
"DEU","Germany","M","Men","20_24","20 to 24","2020","2020",2405359,,
"DEU","Germany","T","Total","20_24","20 to 24","1990","1990",6420577,,
"DEU","Germany","T","Total","20_24","20 to 24","1991","1991",6197739,,
"DEU","Germany","T","Total","20_24","20 to 24","1992","1992",5943985,,
"DEU","Germany","T","Total","20_24","20 to 24","1993","1993",5612986,,
"DEU","Germany","T","Total","20_24","20 to 24","1994","1994",5228825,,
"DEU","Germany","T","Total","20_24","20 to 24","1995","1995",4903718,,
"DEU","Germany","T","Total","20_24","20 to 24","1996","1996",4663908,,
"DEU","Germany","T","Total","20_24","20 to 24","1997","1997",4511846,,
"DEU","Germany","T","Total","20_24","20 to 24","1998","1998",4468029,,
"DEU","Germany","T","Total","20_24","20 to 24","1999","1999",4499968,,
"DEU","Germany","T","Total","20_24","20 to 24","2000","2000",4585326,,
"DEU","Germany","T","Total","20_24","20 to 24","2001","2001",4699187,,
"DEU","Germany","T","Total","20_24","20 to 24","2002","2002",4797571,,
"DEU","Germany","T","Total","20_24","20 to 24","2003","2003",4860248,,
"DEU","Germany","T","Total","20_24","20 to 24","2004","2004",4884844,,
"DEU","Germany","T","Total","20_24","20 to 24","2005","2005",4872012,,
"DEU","Germany","T","Total","20_24","20 to 24","2006","2006",4851039,,
"DEU","Germany","T","Total","20_24","20 to 24","2007","2007",4851885,,
"DEU","Germany","T","Total","20_24","20 to 24","2008","2008",4877670,,
"DEU","Germany","T","Total","20_24","20 to 24","2009","2009",4917150,,
"DEU","Germany","T","Total","20_24","20 to 24","2010","2010",4965224,,
"DEU","Germany","T","Total","20_24","20 to 24","2011","2011",4838350,,
"DEU","Germany","T","Total","20_24","20 to 24","2012","2012",4788380,,
"DEU","Germany","T","Total","20_24","20 to 24","2013","2013",4708357,,
"DEU","Germany","T","Total","20_24","20 to 24","2014","2014",4624180,,
"DEU","Germany","T","Total","20_24","20 to 24","2015","2015",4587104,,
"DEU","Germany","T","Total","20_24","20 to 24","2016","2016",4580955,,
"DEU","Germany","T","Total","20_24","20 to 24","2017","2017",4588273,,
"DEU","Germany","T","Total","20_24","20 to 24","2018","2018",4604894,,
"DEU","Germany","T","Total","20_24","20 to 24","2019","2019",4607852,,
"DEU","Germany","T","Total","20_24","20 to 24","2020","2020",4589460,,
"DEU","Germany","W","Women","25_29","25 to 29","1990","1990",3358334,,
"DEU","Germany","W","Women","25_29","25 to 29","1991","1991",3405453,,
"DEU","Germany","W","Women","25_29","25 to 29","1992","1992",3433204,,
"DEU","Germany","W","Women","25_29","25 to 29","1993","1993",3427227,,
"DEU","Germany","W","Women","25_29","25 to 29","1994","1994",3372235,,
"DEU","Germany","W","Women","25_29","25 to 29","1995","1995",3280335,,
"DEU","Germany","W","Women","25_29","25 to 29","1996","1996",3161468,,
"DEU","Germany","W","Women","25_29","25 to 29","1997","1997",3006797,,
"DEU","Germany","W","Women","25_29","25 to 29","1998","1998",2816142,,
"DEU","Germany","W","Women","25_29","25 to 29","1999","1999",2629266,,
"DEU","Germany","W","Women","25_29","25 to 29","2000","2000",2477843,,
"DEU","Germany","W","Women","25_29","25 to 29","2001","2001",2367734,,
"DEU","Germany","W","Women","25_29","25 to 29","2002","2002",2309532,,
"DEU","Germany","W","Women","25_29","25 to 29","2003","2003",2302931,,
"DEU","Germany","W","Women","25_29","25 to 29","2004","2004",2322914,,
"DEU","Germany","W","Women","25_29","25 to 29","2005","2005",2363976,,
"DEU","Germany","W","Women","25_29","25 to 29","2006","2006",2411104,,
"DEU","Germany","W","Women","25_29","25 to 29","2007","2007",2443655,,
"DEU","Germany","W","Women","25_29","25 to 29","2008","2008",2459628,,
"DEU","Germany","W","Women","25_29","25 to 29","2009","2009",2458344,,
"DEU","Germany","W","Women","25_29","25 to 29","2010","2010",2445839,,
"DEU","Germany","W","Women","25_29","25 to 29","2011","2011",2388513,,
"DEU","Germany","W","Women","25_29","25 to 29","2012","2012",2405397,,
"DEU","Germany","W","Women","25_29","25 to 29","2013","2013",2442151,,
"DEU","Germany","W","Women","25_29","25 to 29","2014","2014",2490930,,
"DEU","Germany","W","Women","25_29","25 to 29","2015","2015",2551884,,
"DEU","Germany","W","Women","25_29","25 to 29","2016","2016",2584309,,
"DEU","Germany","W","Women","25_29","25 to 29","2017","2017",2563953,,
"DEU","Germany","W","Women","25_29","25 to 29","2018","2018",2522828,,
"DEU","Germany","W","Women","25_29","25 to 29","2019","2019",2467943,,
"DEU","Germany","W","Women","25_29","25 to 29","2020","2020",2399310,,
"DEU","Germany","M","Men","25_29","25 to 29","1990","1990",3577952,,
"DEU","Germany","M","Men","25_29","25 to 29","1991","1991",3645638,,
"DEU","Germany","M","Men","25_29","25 to 29","1992","1992",3698312,,
"DEU","Germany","M","Men","25_29","25 to 29","1993","1993",3705243,,
"DEU","Germany","M","Men","25_29","25 to 29","1994","1994",3639098,,
"DEU","Germany","M","Men","25_29","25 to 29","1995","1995",3528178,,
"DEU","Germany","M","Men","25_29","25 to 29","1996","1996",3389405,,
"DEU","Germany","M","Men","25_29","25 to 29","1997","1997",3210310,,
"DEU","Germany","M","Men","25_29","25 to 29","1998","1998",2990127,,
"DEU","Germany","M","Men","25_29","25 to 29","1999","1999",2773779,,
"DEU","Germany","M","Men","25_29","25 to 29","2000","2000",2598563,,
"DEU","Germany","M","Men","25_29","25 to 29","2001","2001",2472719,,
"DEU","Germany","M","Men","25_29","25 to 29","2002","2002",2403993,,
"DEU","Germany","M","Men","25_29","25 to 29","2003","2003",2388740,,
"DEU","Germany","M","Men","25_29","25 to 29","2004","2004",2401678,,
"DEU","Germany","M","Men","25_29","25 to 29","2005","2005",2434687,,
"DEU","Germany","M","Men","25_29","25 to 29","2006","2006",2474498,,
"DEU","Germany","M","Men","25_29","25 to 29","2007","2007",2504273,,
"DEU","Germany","M","Men","25_29","25 to 29","2008","2008",2520833,,
"DEU","Germany","M","Men","25_29","25 to 29","2009","2009",2522963,,
"DEU","Germany","M","Men","25_29","25 to 29","2010","2010",2518664,,
"DEU","Germany","M","Men","25_29","25 to 29","2011","2011",2446052,,
"DEU","Germany","M","Men","25_29","25 to 29","2012","2012",2484246,,
"DEU","Germany","M","Men","25_29","25 to 29","2013","2013",2543002,,
"DEU","Germany","M","Men","25_29","25 to 29","2014","2014",2615696,,
"DEU","Germany","M","Men","25_29","25 to 29","2015","2015",2725368,,
"DEU","Germany","M","Men","25_29","25 to 29","2016","2016",2792910,,
"DEU","Germany","M","Men","25_29","25 to 29","2017","2017",2768463,,
"DEU","Germany","M","Men","25_29","25 to 29","2018","2018",2722879,,
"DEU","Germany","M","Men","25_29","25 to 29","2019","2019",2665958,,
"DEU","Germany","M","Men","25_29","25 to 29","2020","2020",2594394,,
"DEU","Germany","T","Total","25_29","25 to 29","1990","1990",6936286,,
"DEU","Germany","T","Total","25_29","25 to 29","1991","1991",7051091,,
"DEU","Germany","T","Total","25_29","25 to 29","1992","1992",7131516,,
"DEU","Germany","T","Total","25_29","25 to 29","1993","1993",7132470,,
"DEU","Germany","T","Total","25_29","25 to 29","1994","1994",7011333,,
"DEU","Germany","T","Total","25_29","25 to 29","1995","1995",6808513,,
"DEU","Germany","T","Total","25_29","25 to 29","1996","1996",6550873,,
"DEU","Germany","T","Total","25_29","25 to 29","1997","1997",6217107,,
"DEU","Germany","T","Total","25_29","25 to 29","1998","1998",5806269,,
"DEU","Germany","T","Total","25_29","25 to 29","1999","1999",5403045,,
"DEU","Germany","T","Total","25_29","25 to 29","2000","2000",5076406,,
"DEU","Germany","T","Total","25_29","25 to 29","2001","2001",4840453,,
"DEU","Germany","T","Total","25_29","25 to 29","2002","2002",4713525,,
"DEU","Germany","T","Total","25_29","25 to 29","2003","2003",4691671,,
"DEU","Germany","T","Total","25_29","25 to 29","2004","2004",4724592,,
"DEU","Germany","T","Total","25_29","25 to 29","2005","2005",4798663,,
"DEU","Germany","T","Total","25_29","25 to 29","2006","2006",4885602,,
"DEU","Germany","T","Total","25_29","25 to 29","2007","2007",4947928,,
"DEU","Germany","T","Total","25_29","25 to 29","2008","2008",4980461,,
"DEU","Germany","T","Total","25_29","25 to 29","2009","2009",4981307,,
"DEU","Germany","T","Total","25_29","25 to 29","2010","2010",4964503,,
"DEU","Germany","T","Total","25_29","25 to 29","2011","2011",4834565,,
"DEU","Germany","T","Total","25_29","25 to 29","2012","2012",4889643,,
"DEU","Germany","T","Total","25_29","25 to 29","2013","2013",4985153,,
"DEU","Germany","T","Total","25_29","25 to 29","2014","2014",5106626,,
"DEU","Germany","T","Total","25_29","25 to 29","2015","2015",5277252,,
"DEU","Germany","T","Total","25_29","25 to 29","2016","2016",5377219,,
"DEU","Germany","T","Total","25_29","25 to 29","2017","2017",5332416,,
"DEU","Germany","T","Total","25_29","25 to 29","2018","2018",5245707,,
"DEU","Germany","T","Total","25_29","25 to 29","2019","2019",5133901,,
"DEU","Germany","T","Total","25_29","25 to 29","2020","2020",4993704,,
